STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,131.932,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2006,,71.46426,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2007,,78.67714,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,90.79524,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2009,,94.00404,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,92.98444,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,97.04855,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,99.2397,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,99.21047,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,99.82607,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,100,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,100.1406,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BRA,Brazil,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,108.7391,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BRA,Brazil,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,112.4867,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BRA,Brazil,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,116.6092,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BRA,Brazil,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,120.9622,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BRA,Brazil,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,124.8472,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,BRA,Brazil,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,135.2116,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,103.4186,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,105.9446,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,107.8646,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,109.1952,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,114.325,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,123.4742,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2023,,128.56,,P,Provisional value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,98.28708,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,99.88152,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,100,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,100.6462,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,102.509,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,104.1474,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,105.8342,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,107.6488,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,111.8913,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,119.9165,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2006,,83.32343,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2007,,85.30331,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,88.68043,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2009,,90.55659,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,92.64124,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,96.37273,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,97.3942,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,98.49906,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,NZL,New Zealand,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,99.70815,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,106.4492,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,112.0083,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IND,India,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,73.2547,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,100.8916,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,102.9914,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,105.0496,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,106.6578,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,108.1317,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,111.1233,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,120.6209,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2007,,85.53651,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,88.28732,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2009,,88.73433,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,90.34355,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,93.31277,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,95.63223,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,97.54502,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,AUT,Austria,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,99.1114,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,99.48821,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,100,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,100.4917,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,102.0087,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,103.7756,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,105.2759,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,105.4284,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,91.9782,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,95.2201,,A,Normal value,,,,,2,Two,,,2015,,,
